degree,Diff_X,Diff_Y,label
22.74097845525271,80.8558464050293,186.98261260986328,0
0.27524975320976997,0.9466314315795898,197.0478057861328,0
0.36908020159864263,1.1883306503295898,184.47187900543213,0
0.22110420569140757,-0.7290554046630859,188.9221715927124,0
1.2494816312672703,-4.908771514892578,225.04132747650146,0
0.833970062009387,-3.1665515899658203,217.5267791748047,0
0.4407432260709525,-1.3206195831298828,171.6729497909546,0
6.104033334163817,-18.822526931762695,175.67298889160156,0
1.7117234779945334,-6.029119491577148,201.72002792358398,0
1.1487784654982476,-4.074525833129883,203.17773342132568,0
1.0085581339473773,-3.6410045623779297,206.8119478225708,0
1.4266975347972497,-5.1319122314453125,206.03227615356445,0
1.364822163648893,-4.827289581298828,202.59404182434082,0
17.643178598562123,62.74148941040039,193.85082721710205,0
17.85875829889888,65.52358150482178,199.74504947662354,0
18.093531861468282,64.9007797241211,195.00104427337646,0
18.75029792778272,69.43321704864502,200.48609733581543,0
18.465087254943505,67.37712860107422,197.9115629196167,0
22.97625756457697,-90.04237174987793,205.69341659545898,0
23.419010792566873,-93.82957458496094,209.5071029663086,0
22.955870356944725,-93.41551780700684,213.62487316131592,0
22.98429364425328,-92.47684478759766,211.1667251586914,0
23.446155282105515,-93.02763938903809,207.42775440216064,0
1.0145708904222643,-3.811969757080078,215.23930549621582,0
2.1605578471761104,-7.245216369628906,191.9990587234497,0
1.2304524886033712,-4.165816307067871,193.93568515777588,0
0.505654040871401,-1.7559528350830078,198.95968437194824,0
1.3945190375318786,-4.866471290588379,199.88659858703613,0
11.46634230430693,39.18255805969238,191.82922840118408,0
11.376117936998261,40.3587532043457,199.2198085784912,0
12.199141141978217,42.666683197021484,195.7979965209961,0
3.206178266144211,9.608426094055176,171.4376449584961,0
4.877649435007857,14.652032852172852,171.4867115020752,0
3.809227264103518,11.849126815795898,177.83210277557373,0
10.000875143646264,-37.69356727600098,212.63421535491943,0
18.217599874040204,-65.29659271240234,194.70561504364014,0
16.512420443312845,-58.957834243774414,195.89555740356445,0
20.149384316557526,-71.99859619140625,191.65393352508545,0
20.120707334674456,-70.8726692199707,188.96361351013184,0
20.261595652838107,-71.24314308166504,188.44402313232422,0
15.87585981788725,55.368995666503906,192.0018482208252,0
16.031412200500473,56.81550979614258,194.94641304016113,0
16.488813141542547,59.421138763427734,197.74320602416992,0
16.728280704557562,59.69109535217285,195.53918838500977,0
17.573943516425715,62.654075622558594,194.42310333251953,0
1.7920549345584698,-5.930323600769043,189.51220035552979,0
0.5561352464610776,-1.642007827758789,169.15972709655762,0
0.7344084170023886,2.6657485961914062,207.95458316802979,0
1.913383318747439,6.817865371704102,204.0453815460205,0
4.0346077199713415,14.467973709106445,204.95079517364502,0
4.2899257631469645,15.258302688598633,203.21619987487793,0
2.9610329002490166,-10.839719772338867,209.4675350189209,0
1.560514497812325,5.159897804260254,189.38029289245605,0
1.2480187917511392,-4.2177581787109375,193.5887575149536,0
1.7341950016467296,-5.911340713500977,195.21431922912598,0
2.9146857132071204,-9.719228744506836,190.80951690673828,0
3.2262112877029514,-9.910545349121094,175.7267189025879,0
1.6145904633875172,-4.694581031799316,166.52697086334229,0
0.02425809083574525,-0.07874488830566406,185.98946571350098,0
3.57640459521625,-11.805353164672852,188.75882148742676,0
1.578972466026616,5.272645950317383,191.25452041625977,0
5.104565661036213,16.38665199279785,183.1992244720459,0
2.6101109119025625,-8.876981735229492,194.66052532196045,0
2.350306239042106,-7.496151924133301,182.58742332458496,0
1.1902971534225357,4.30333137512207,207.09913730621338,0
1.5478722935864815,-5.528554916381836,204.56936359405518,0
2.2617159059642886,7.892751693725586,199.79029655456543,0
0.9252118048470147,3.0303192138671875,187.6347255706787,0
1.8585900216642162,6.139068603515625,189.1528558731079,0
1.6419542208809303,-5.369682312011719,187.29741096496582,0
1.231190358999324,-4.183435440063477,194.63915348052979,0
0.9565841735388991,-3.1558704376220703,188.99837493896484,0
1.1060156118695745,-3.7299442291259766,193.18917274475098,0
0.054133848522556836,-0.17621994018554688,186.51277542114258,0
1.1617370313972057,-3.9839553833007812,196.4445447921753,0
1.986427151594605,-6.770639419555664,195.17244815826416,0
0.207278682715033,-0.7019615173339844,194.03427600860596,0
0.6093603572717331,1.9298458099365234,181.44561767578125,0
1.8699571905691572,-6.077518463134766,186.11690998077393,0
0.6526765042135448,2.2328758239746094,196.00224494934082,0
0.9840508061717065,-3.184690475463867,185.3993797302246,0
1.1823365795658758,-3.895750045776367,188.74701976776123,0
1.8444507992247239,-5.881185531616211,182.59769439697266,0
3.5163613281545634,-11.081647872924805,180.22459030151367,0
2.7029452399957665,-8.793840408325195,186.20020866394043,0
3.3702225348759733,-10.88313102722168,184.69931602478027,0
2.164278489868163,-7.105960845947266,187.98458576202393,0
2.269358649244012,-7.260408401489258,183.16379070281982,0
1.1811893299979483,-3.8393211364746094,186.19381427764893,0
2.019267985430476,-6.635265350341797,188.15557479858398,0
0.9435943881880007,3.1175708770751953,189.27563667297363,0
0.20803098430565872,-0.6815242767333984,187.7038049697876,0
1.2184868785344105,4.277753829956055,201.10336303710938,0
0.49330278731099114,-1.6771316528320312,194.7870683670044,0
0.7854223178683395,2.5429630279541016,185.48920154571533,0
0.043364904130209325,-0.14379501342773438,189.9887752532959,0
0.4668623762639545,-1.5445327758789062,189.5468044281006,0
1.9940101126135052,7.006559371948242,201.2041425704956,0
0.2679242562676756,0.9074211120605469,194.05048370361328,0
3.5171154747017113,11.131763458251953,181.00067138671875,0
1.557369759985413,5.066585540771484,186.3312864303589,0
0.06717486489844612,0.22481918334960938,191.75597190856934,0
0.48797137102418353,-1.6495800018310547,193.68051052093506,0
1.1813443227479827,-4.011106491088867,194.49927806854248,0
1.8148786917314472,-6.279606819152832,198.14791202545166,0
1.3048523662410172,-4.519176483154297,198.38457584381104,0
0.9453941422085235,3.120288848876953,189.07991409301758,0
2.6047450890079045,-8.553962707519531,187.96435832977295,0
0.05749786621464327,-0.19863605499267578,197.93781280517578,0
0.4865945654328303,1.6226959228515625,191.06311798095703,0
0.04048172368668387,-0.13860225677490234,196.17055892944336,0
0.7547874431153259,-2.6294803619384766,199.58606243133545,0
1.5907942278488285,-5.498147010803223,197.9509162902832,0
1.8188457468528871,-6.180105209350586,194.58246231079102,0
2.302808781113964,7.576150894165039,188.34856510162354,0
0.5430260082518281,-1.8046331405639648,190.40196418762207,0
4.066486113891366,13.350276947021484,187.62773036956787,0
0.6077922612312918,1.9524669647216797,184.04614448547363,0
0.6729307674078049,-2.1935176849365234,186.75121307373047,0
0.0028985225589438423,-0.009698867797851562,191.7198085784912,0
2.306536435389254,-7.94865608215332,197.28943347930908,0
5.2807454306328845,-16.06612205505371,173.57452869415283,0
3.312360392094954,10.720319747924805,185.12532234191895,0
0.7386783609251736,-2.4927425384521484,193.33415508270264,0
0.824855939683091,-2.829599380493164,196.52801513671875,0
0.35130678654627,-1.1957931518554688,195.02217292785645,0
6.206076708968493,-23.39054584503174,214.67581272125244,0
1.4729444278018196,-4.618902206420898,179.61040019989014,0
0.31303963519815753,0.9807109832763672,179.49727535247803,0
2.494103754439498,-8.654031753540039,198.61623287200928,0
0.4343343123482012,-1.359853744506836,179.38173294067383,0
2.3307779462475353,-7.543983459472656,185.29462337493896,0
0.5821913253777712,-1.8663215637207031,183.6626958847046,0
0.910374424576845,-2.973928451538086,187.14501857757568,0
0.6936089709369874,2.2694969177246094,187.45874404907227,0
0.902024166827151,-3.1007862091064453,196.93479537963867,0
1.473128260152245,-5.036020278930664,195.8059787750244,0
1.2425211271832755,-4.169340133666992,192.21356391906738,0
3.0464461419574125,-10.472164154052734,196.67574405670166,0
4.550206055706466,-15.461106300354004,194.06993865966797,0
0.5500401409495724,-1.8723011016845703,195.02214431762695,0
3.530282739383674,11.956815719604492,193.688006401062,0
1.9596969858074331,-6.605749130249023,193.01968574523926,0
9.382334146585881,-33.90592575073242,204.26081657409668,0
10.366294744380905,-37.213850021362305,202.29101657867432,0
5.249565399655844,-18.418378829956055,200.1797389984131,0
2.072924618706795,-7.642707824707031,211.1066722869873,0
2.9514029821349212,-10.41989803314209,202.01361179351807,0
1.4150072095451693,-4.890561103820801,197.9658079147339,0
1.9105553419631907,-6.628541946411133,198.67326736450195,0
5.592843718088666,-19.511842727661133,198.93410682678223,0
0.8296670688879494,-2.9679203033447266,204.93940830230713,0
1.861757215703705,-6.443605422973633,198.19793701171875,0
1.1805772770965501,-4.31424617767334,209.3345546722412,0
1.0368369712342176,-3.937082290649414,217.5281810760498,0
1.051798078488363,-3.9391708374023438,214.5467233657837,0
5.4244792369836725,-20.851478576660156,219.2533779144287,0
7.132064931981687,-27.496309280395508,219.17487144470215,0
4.918479619841652,-17.46100425720215,202.65385150909424,0
6.0039715989838545,-20.40229320526123,193.62675189971924,0
5.788471911081509,-19.765548706054688,194.6434736251831,0
4.398810820728993,-15.134220123291016,196.54576778411865,0
0.5801443916146966,-1.8958663940429688,187.22851753234863,0
2.6139281373604457,-9.047002792358398,198.0985450744629,0
1.7439112593030879,-6.049995422363281,198.67903232574463,0
1.9788681990146388,-6.784772872924805,196.32784366607666,0
3.325534218731379,-11.661100387573242,200.57092666625977,0
6.421251259385681,-22.762975692749023,201.83074951171875,0
3.434373102534233,-11.771621704101562,196.0333013534546,0
0.8835790437829638,3.1725406646728516,205.69928169250488,0
3.0515903834957427,-11.202363967895508,210.03381729125977,0
2.866494677142357,-10.172367095947266,203.0716609954834,0
3.5323760930151584,-12.51255989074707,202.56990909576416,0
0.24530672678874113,0.8251380920410156,192.72401332855225,0
0.2652600989223112,-0.9636878967285156,208.15289497375488,0
5.433550454135778,-19.25368309020996,202.1115016937256,0
5.158279889325206,-18.06529998779297,199.8461151123047,0
5.668048590488677,-21.0720157623291,211.96277618408203,0
5.8919756723948735,-21.36821746826172,206.6909408569336,0
7.933252456215221,-29.324464797973633,209.74807262420654,0
6.064224840787882,-22.292709350585938,209.44207191467285,0
3.7907878736940113,-13.607492446899414,205.21950244903564,0
0.9430729554082284,3.1661415100097656,192.33079433441162,0
0.35528702638163956,-1.2829303741455078,206.88929557800293,0
1.1867935808219372,3.8277435302734375,184.75537776947021,0
2.4176046124669863,-8.715400695800781,206.36581420898438,0
1.9094865708188886,-6.824550628662109,204.66273307800293,0
3.572429406295029,-12.752103805541992,204.12443161010742,0
1.3448911958052785,-4.784603118896484,203.78007888793945,0
6.903395432462206,-24.98025894165039,205.81705570220947,0
5.6223620706114925,-20.578927993774414,208.70145320892334,0
0.12087971121838784,0.4208946228027344,199.49941635131836,0
3.458770782928431,12.508659362792969,206.83253288269043,0
0.5711134937304188,2.0895862579345703,209.62300300598145,0
0.1364115912239891,0.5018997192382812,210.8079957962036,0
